"gene","log2FC","pvalue","padj","mean_iface","mean_distal","cscore","sig"
"DCTD",-0.412524761345432,0.000757881069919366,0.00303412730580929,0.23602064047256,0.317456693259794,1.03872340616568,FALSE
"TRIM13",-0.439717129715157,0.00122718303399639,0.00434880835223277,0.146909854391874,0.202822855061313,1.03844904669919,FALSE
"SLC12A2",-0.528954122136243,0.00396623864022392,0.0108917024493137,0.536302410446479,0.778250352886881,1.03828628470138,TRUE
"SURF2",-0.451157476678844,0.00148097718579686,0.00500920698579908,0.125399803178588,0.175110036434218,1.03776642385632,FALSE
"USP22",-0.3524573089596,0.000199706675036602,0.00113722482030426,0.602462077347984,0.771950794507787,1.03768847978295,FALSE
"SLC25A30",-0.412107866479267,0.000757881069919366,0.00303412730580929,0.0568422964262361,0.078942266296233,1.03767367898329,FALSE
"NPTXR",-0.536105283892284,0.00432018404033112,0.0116421392073871,0.0947289270293394,0.141862458154623,1.03681004126736,TRUE
"GDF9",-0.688001743878552,0.0143592703433878,0.0311292023312386,0.00416179523502095,0.0128153677117256,1.03670304905243,TRUE
"TOR2A",-0.519965215487075,0.00363882622462475,0.0101489294647044,0.0754078693599266,0.112468109652406,1.03659213253495,TRUE
"MCAT",-0.47628475479249,0.00213926139573542,0.00666726201760157,0.117496557071193,0.167367667525571,1.03642062049186,FALSE
"GALE",-0.497061979797869,0.00279860219090708,0.00824081208682764,0.0841156354102465,0.122828829094515,1.03589207221844,FALSE
"LINC01355",-0.64089973895724,0.0105812114431657,0.0242054796193069,0.0573158603084578,0.0949657096194505,1.03574929268145,TRUE
"PCMTD1",-0.401157163047767,0.000621997586746996,0.00261881895859328,0.351454249564405,0.467324442626335,1.03574548242458,FALSE
"ZNF830",-0.432892762378999,0.00111594723517701,0.0040551435143015,0.0852092462676758,0.118526545076138,1.03547679120908,FALSE
"MFSD1",-0.416106754389762,0.000835716821727253,0.00326381881433842,0.291950104025602,0.392898636865272,1.03455538735775,FALSE
"PRMT6",-0.543296825028932,0.0047025327633899,0.0124685002561062,0.0718016007310945,0.10920938380547,1.03453808933176,TRUE
"CRLF1",0.861374255921281,0.0336843200964167,0.0629681830663407,0.0576155620435648,0.0272174980137911,1.03440611552778,FALSE
"PHKG2",-0.431993254794073,0.00111594723517701,0.0040551435143015,0.223965679267822,0.305642215085204,1.03332517466879,FALSE
"PCGF1",-0.517920888655758,0.00363882622462475,0.0101489294647044,0.0952914502695597,0.140765797911139,1.03251660392927,TRUE
"DZANK1",-0.455085161237789,0.00162525754625207,0.00538895571080034,0.0208497750157309,0.032290837452719,1.03235858834294,FALSE
"KDM3A",-0.394817852637208,0.000562903559894128,0.00243010759061987,0.12243300428262,0.164119835318031,1.03220172529601,FALSE
"SLC39A10",-0.53343312509023,0.00432018404033112,0.0116421392073871,0.148439447211804,0.219320399576138,1.03164217375873,TRUE
"UTP3",-0.448446457756332,0.00148097718579686,0.00500920698579908,0.126559595740868,0.176345134479611,1.03153045402837,FALSE
"AC093227.1",-0.467570947458325,0.00195334827302939,0.00622352531144119,0.039776994859202,0.0588305998018476,1.03144446236782,FALSE
"PFDN1",-0.358433745144952,0.000247061301322295,0.00132661938303924,0.240947049036539,0.311722475545738,1.03130480565177,FALSE
"CDK8",-0.42542825600825,0.00101409868521604,0.00377373216529438,0.0505853928174038,0.0713644314618361,1.03091005608631,FALSE
"R3HDM2",-0.473610956956358,0.00213926139573542,0.00666726201760157,0.167767956991147,0.236845142590931,1.03060229608716,FALSE
"PARP11",-0.509186548675902,0.00333617930475641,0.00947042431715509,0.0749717717204962,0.110935860255531,1.03040546177967,TRUE
"GLT8D2",0.532784192820356,0.00432018404033112,0.0116421392073871,0.113523126447621,0.075381592761027,1.03038716002594,TRUE
"HSDL1",-0.41969288506274,0.000920913394288009,0.00350794385712574,0.089169781334771,0.122653741265705,1.03032394267795,FALSE
"HMG20B",-0.430651516662476,0.00111594723517701,0.0040551435143015,0.537986179048047,0.728598853748879,1.03011574541542,FALSE
"AMMECR1L",-0.378916458840185,0.000415502152508517,0.00193072803341354,0.10000500619399,0.133046642831559,1.02848494817786,FALSE
"RRM2B",-0.441346037031467,0.00134858243631686,0.00467942973609101,0.13493698696898,0.186805678143766,1.02825111716344,FALSE
"BEND6",0.472482406615917,0.00213823002660026,0.00666726201760157,0.0176717431982993,0.00994367286444841,1.02814651132326,FALSE
"WBP2",-0.334404948040057,0.000129405335891536,0.00084302624882392,0.534075014554822,0.676000926735179,1.02801394815336,FALSE
"ADAMTSL3",0.68187915569503,0.0143638476011364,0.0311292023312386,0.109723885933166,0.0646302205748694,1.02747733720733,TRUE
"SH2D3A",-0.614482806881752,0.00904539678500551,0.0212767614845061,0.0632818779948402,0.102195218104287,1.02747330630433,TRUE
"RUSC1",-0.446460248282176,0.00148097718579686,0.00500920698579908,0.220603348641642,0.304241497772533,1.02696171337888,FALSE
"EXOSC2",-0.458902633003483,0.00178237553750544,0.00578584758350899,0.108376511354745,0.15270803284925,1.02685568051224,FALSE
"FGF7",0.746089167376856,0.0207345942071825,0.0421111521272532,0.231117443906506,0.133758460139468,1.02632240474631,TRUE
"PPID",-0.446110187679121,0.00148097718579686,0.00500920698579908,0.127293550808673,0.177043527836596,1.02615649312,FALSE
"PRR3",-0.428907179532405,0.00111594723517701,0.0040551435143015,0.0332009554019574,0.0481577073652575,1.02594330186542,FALSE
"TMTC2",-0.5648968325745,0.00604032950799593,0.0152752191312854,0.0747035917281273,0.115300475007427,1.02585973789146,TRUE
"WFS1",0.506876937359259,0.00333617930475641,0.00947042431715509,0.526754674535716,0.367737996999114,1.02573166173242,TRUE
"RFC3",-0.477993899604057,0.00234127260749354,0.00716279099966678,0.035123515721321,0.0528482849920148,1.02525758568009,FALSE
"NDUFA7",-0.564500273014046,0.00604032950799593,0.0152752191312854,0.314606177209327,0.470052012681305,1.02513958075251,TRUE
"SELENOK",-0.484843856076977,0.00256061528714459,0.00769555800200357,0.415795151174441,0.585872380035878,1.0248434930579,FALSE
"BIVM",-0.451729577917563,0.00162525754625207,0.00538895571080034,0.0843416870065407,0.1190291365005,1.02474646306487,FALSE
"ERVK3-1",-0.563806741512026,0.00604032950799593,0.0152752191312854,0.138710207989263,0.209818136580978,1.02388011884043,TRUE
"OSTF1",-0.422481621053135,0.00101409868521604,0.00377373216529438,0.106243089816255,0.145792585856115,1.0237696850274,FALSE
"TMEM187",-0.470407507270424,0.00213926139573542,0.00666726201760157,0.104201726766823,0.148226579785631,1.02363142146268,FALSE
"RCOR3",-0.381602310393438,0.000460072727009042,0.00207917746268059,0.249669224099216,0.328293943069346,1.02349877782367,FALSE
"YKT6",-0.391454989209588,0.000562903559894128,0.00243010759061987,0.210704152784666,0.279501086953779,1.02340994091053,FALSE
"NPHP1",-0.505683146213516,0.00333617930475641,0.00947042431715509,0.0424657425219333,0.0644906251291227,1.02331586948497,TRUE
"NEIL2",-0.40146302551393,0.000686822188203561,0.0028304097410521,0.135907907594951,0.182721977070494,1.02298828538332,FALSE
"ATRNL1",0.703962684219141,0.0166687988242755,0.0352374872466861,0.0608668123140586,0.0335039823718743,1.02285430843917,TRUE
"PIDD1",-0.498182661974431,0.00305662922817479,0.00885434958794354,0.143722772402192,0.207123150955619,1.02269095733583,FALSE
"GEM",0.729449493836603,0.0192923797065616,0.0396766326945614,0.256948026681534,0.151005435102455,1.02229807564534,TRUE
"ABHD1",-0.582034202597179,0.00711349403577258,0.0175241058566187,0.0123391645601129,0.0234408017219732,1.02226399708208,TRUE
"PCK2",-0.44427937201867,0.00148097718579686,0.00500920698579908,0.0802327444007918,0.112773767753728,1.02194519414149,FALSE
"SIX2",0.96296697878788,0.0498207831430484,0.08696874974221,0.0394794349861693,0.0153829904431727,1.0213581891502,FALSE
"PIP5K1A",-0.385505611494134,0.000509072918078457,0.00224243660687293,0.117924199395052,0.157109623294427,1.02131223915142,FALSE
"TSPAN31",-0.416018635819406,0.000920913394288009,0.00350794385712574,0.226688568551217,0.305799451429547,1.02130385417631,FALSE
"RNF126",-0.359299614569749,0.000274510784283184,0.00143833399524312,0.233435166772027,0.302279358289364,1.02117989810624,FALSE
"ZNF674",-0.511894005578505,0.00363882622462475,0.0101489294647044,0.0167842158544416,0.0281921745558653,1.02050153177538,TRUE
"ARMH4",0.449816737805322,0.00162525754625207,0.00538895571080034,0.0208397368203338,0.0125788767327128,1.02040719409677,FALSE
"IQCK",-0.503922240234736,0.00333617930475641,0.00947042431715509,0.0450865921326501,0.0681162912319696,1.01975244632909,TRUE
"MPZ",0.688575104031662,0.0154786024428386,0.0330907537833427,0.0232717214076968,0.0106439838353418,1.01929314046017,TRUE
"MED1",-0.358620789067494,0.000274510784283184,0.00143833399524312,0.0985989139644138,0.129245476836193,1.01925058082029,FALSE
"CECR2",-0.609396567879422,0.00904539678500551,0.0212767614845061,0.0153014989052831,0.0286004970030732,1.01896863417054,TRUE
"NDUFS3",-0.331375797917996,0.000129405335891536,0.00084302624882392,0.304446502351457,0.385640574082473,1.01870185933775,FALSE
"PLEKHN1",-0.503367118546482,0.00333617930475641,0.00947042431715509,0.0147518475697595,0.0250861910091206,1.01862908511498,TRUE
"ADAT1",-0.608899419485268,0.00904539678500551,0.0212767614845061,0.0379629765954025,0.0631481113464204,1.01813735508748,TRUE
"CTSK",0.675244941426333,0.0143638476011364,0.0311292023312386,0.377558704889246,0.232699294651179,1.0174806908011,TRUE
"ZSCAN29",-0.409115913108778,0.000835716821727253,0.00326381881433842,0.062095382152868,0.08573342788124,1.01717424073346,FALSE
