"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.00314657302707415,0.0163911260461762,0.431707695803346,0.331308639513438,1.69573715384638,54,"SULF1;ITGA5;EMILIN1;FOXC1;AXL;MMRN1;FOXC2;KDR;IL1B;FLT4;PRKCB;TMEM204;HSPB1;MMRN2;PGF;CLEC14A"
"GOBP_EAR_MORPHOGENESIS",0.00343925828738543,0.0176176736491918,0.431707695803346,0.273585400262125,1.58516216203594,95,"ITGA8;CTHRC1;TCAP;EYA1;ZEB1;SIX2;FGFR1;EDNRA;KCNQ4;PRRX1;FRZB;FZD2;SPARC;TBX2"
"GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",0.00366800687539181,0.0185789171776673,0.431707695803346,0.536479427808423,1.93867521412577,15,"FAP;EMILIN1;TIMP3;TGFBR3;TGFB1;ANTXR1;RECK;TNFRSF1A;TNFRSF1B;CST3"
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.00369235102626532,0.0186760664146693,0.431707695803346,0.502605144104225,1.96585703777442,19,"DDR2;FAP;TIMP3;LRP1;TGFB2;TGFB1;RECK;PDPN"
"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",0.00372237811362766,0.018814787488378,0.431707695803346,0.431039124503694,1.87112410370694,27,"DDR2;TNXB;EMILIN1;EFEMP2;TGFB2;TGFB1;PDPN"
"GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY",0.0037925464468786,0.0191293503837328,0.431707695803346,0.488925179846105,1.8432258930697,17,"PDE3A;SLIT2;AKAP12;FERMT2;PDE2A;ANGPT1;CLDN5;RAMP2"
"GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0.00395889410034687,0.019816388254539,0.407017918923954,0.275814481562887,1.54571087136603,82,"SERPINE1;CCL21;JAM3;JAM2;GAS6;RARRES2;ANO6;IL34;THBS1;PDGFD;MMP14;TGFB1;CXCL12;CMKLR1;CCL2;CSF1;AIF1;CX3CL1;CD99L2;CSF1R;C3AR1;CCR1"
"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION",0.00414222318465606,0.0206421113102314,0.407017918923954,0.451288872706613,1.89266681205655,24,"COMP;P2RX1;EDNRA;SLC8A1;ACTA2;EDNRB"
"GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION",0.00445150553124156,0.0219929914668512,0.407017918923954,0.29897488228927,1.59313225707188,65,"LIMS2;FGF2;CDH2;NES;SOX10;FLNA;TGFB1;ILK;PTN;SMARCD3;IGF1;SLC16A2;LRRK2;PROX1;FOXO1;CX3CL1;GNAI2;GLI3"
"JAATINEN_HEMATOPOIETIC_STEM_CELL_DN",0.00493960872460006,0.0239786509429746,0.407017918923954,0.219003024317831,1.41486267344037,185,"NEXN;NID1;PCSK5;CAMK4;CYP1B1;MAL;VCAN;JAZF1;CALD1;TGFBI;TGFBR3;F13A1;SLC2A3;CMTM5;THBS1;HBB;PLXDC1;KLF2;PRKCA;CPVL;MIR22HG;SULF2;SAMHD1;CRISPLD2;CD14;FBLN7;MNDA;MYBL1;RASGRF2;UPP1"
