"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN",0.00336140369029484,0.0314595961524407,0.431707695803346,0.217490704974865,1.33587970575273,175,"BHMT2;FILIP1L;L1CAM;ITGA1;FN1;ECM1;CRMP1;GPM6A;GPLD1;PDGFD;MYADM;LGALS1;FAM20A;FBXO30;PROS1;ENTPD1;SH3BGRL;FGL2;CSF1;PIM1;IL1RL1;IFITM2;CDKN1A;CNTLN;SHE;FBXO17;IFITM3;TSPAN4;KCTD12;AREG;JCAD;SH3BP5;PLP2;GSTM3;CASS4;PTGIR;SLC38A2;PLEKHG5;NEB;C12orf75;ROM1;AHNAK;IL2RA;CCR1;SLC29A1;C3orf18;PLEC;PRNP","C7_IMMUNO"
"GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN",0.0034250025183842,0.032023108286854,0.248832632022043,-0.356557082542156,-1.44075844974626,181,"RWDD2A;CD38;PSD4;FBXL16;CPT2;MCEE;GSDMB;PAQR4;MAP3K21;SLC37A4;FEN1;PAICS;STIL;STAP2;PCBD1;SPINT2;JPT1;EIF3J-DT;RNF113A;ANKRD27;GFM2;SORD;GALK2;MAPKAPK3;SLC39A4;FOCAD;PRDX3;POLR3K;PXMP2;SHMT2;BRCC3;ZDHHC13;NDUFA7;CKS2;TATDN1;CLNS1A;STYXL1;MAGEF1;FIG4;DTD1;MPV17;GSS;COX5A;TIFA;ASF1B;PRKAG1;ATP5IF1;ETHE1;UQCC3;SDHAF3","C7_IMMUNO"
"GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP",0.00344268934791414,0.032146831840324,0.248832632022043,-0.36686526235014,-1.46299093374234,149,"NEK5;ATP8A2;RCAN3;CD38;PCSK6;AGTR1;DNASE2B;FAM117B;SETD6;CYP2J2;SLC19A1;PTGR2;SLC7A8;FBP1;SLC25A37;RNF157;AP1G2;SDK2;NLN;LDLRAP1;MPP1;KSR2;MRM1;KCNQ1;FITM2;PRKAR1B;MMAB;BZW2;TARS2;KIAA0319;METTL3;RAPGEF6;GNPTAB;LRRN1;MYB;PTPN6;UBXN11;RCC2;IVD;ZNF550;SALL4;ARFIP1;THOP1;MYO10;RRP12;TTC9;RCCD1;ERGIC1;PCED1A;WRAP73","C7_IMMUNO"
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP",0.00352183537935198,0.0327292929241466,0.245188063659135,-0.350528299729708,-1.42129052883979,191,"STEAP1;SLC19A1;PGAP2;GNL3;DHODH;USP18;INTS12;MIS18A;METTL1;TRIT1;EIPR1;TIMM8A;MRPS33;GOT2;MAPKAPK3;VBP1;FASTKD2;LYRM4;TRIB3;NIT2;MRPL40;PPAT;COX17;RMDN1;PWP1;SRPRA;ENOPH1;CPOX;RUSC1;PSMG1;DHRS11;RFC2;CDC23;OLA1;EMC6;PSME2;RPL26L1;FASTKD1;TSR1;UQCRH;PPAN;ERAL1;RNPS1;PDHA1;MED8;RPP30;PAXIP1;SLC39A7;GCN1;DNAAF2","C7_IMMUNO"
"GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.00352183537935198,0.0327292929241466,0.245188063659135,-0.350769666436313,-1.42226920078822,191,"CYP39A1;CEMIP2;GNL3;DDI2;XDH;LPAR2;PNPLA7;CBX4;UMAD1;EMB;CLPTM1L;PDIK1L;MPP7;UBA5;FUCA2;CSTF3;RAPGEF6;ZBTB18;QRSL1;DSP;CCT5;CHCHD1;QTRT2;ERO1B;MRPS9;DNA2;EDEM3;TMEM69;SCIN;PDCD10;EIF2B4;RAB5IF;AP1AR;MGAT2;BLOC1S4;LRIF1;ZDHHC5;MFSD11;ATG4A;POLR1D;CAAP1;CDK8;GAR1;WDR20;ARF6;TXNDC9;MYO5A;SLC33A1;ADAM9;MTMR4","C7_IMMUNO"
"GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP",0.00353356890459364,0.0328152586607203,0.245188063659135,-0.360510953177011,-1.45054334124209,170,"FAM234B;PAK6;SQLE;CDH1;PPM1H;GNL3;DHODH;KBTBD11;ABHD11;RABGGTB;PDE8B;HCN3;PAICS;SMPD2;METAP1D;GK5;FLVCR1;RAB3IP;TARS2;FOCAD;METTL3;MAMDC4;FASTKD2;SLC29A2;KCTD13;SATB1;TRUB1;LPCAT1;OXCT1;FAM118A;ENOPH1;DNAAF1;ADI1;PECR;DMRTA1;NOP2;PRPS2;TCAF2;RBM18;ETNK1;AKAP1;ZFAND1;CLMN;LSS;SNAP29;COX18;PDE4B;FDFT1;EMG1;ICE2","C7_IMMUNO"
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN",0.00363636363636364,0.0336455456860899,0.241698386096655,-0.362421787079006,-1.45776857170192,169,"BDH1;CD38;NETO2;ALG6;SMKR1;SLC7A1;STXBP6;RAB27B;LAMP3;SLC19A1;UCK2;RAB11FIP1;RCC1;TMEM223;IL1R1;RRS1;PDCD2L;CCDC86;SORD;TIMM8A;GMPPB;FBXL18;ACTL6A;YARS2;MMACHC;MED20;LEKR1;MYB;C1GALT1C1;ZNF485;MRPL15;ZNF239;TFPI2;COA3;PSMG1;MRPL35;CRNKL1;ELAVL1;GON7;PPIL1;PIGM;CAAP1;GLMN;LARP4B;DPAGT1;MED18;PHF23;SPRY4;TCTN3;AK2","C7_IMMUNO"
"GSE2706_UNSTIM_VS_2H_LPS_DC_UP",0.00364446244178984,0.0336794203973795,0.241698386096655,-0.364876291293578,-1.46004411578987,156,"FEV;EML5;ELOA-AS1;OVOL2;CDC42BPG;LINC00964;ZNF692;AGAP4;ZNF606;TMEM223;FRAT2;PUS3;ASTN2;ZNF18;C1orf50;TRMT12;CBFA2T2;TSPAN12;ZNF862;FOXJ1;PHF12;C14orf93;ZNF7;RIOX2;ZNF23;FOXQ1;ZNF615;POLR1C;NAPEPLD;ZFP62;ZNF813;ZNF671;ZNF284;ZNF844;PEX13;XKR6;ZKSCAN1;UNC119B;RSRP1;ZNF260;PLD6;LRR1;ABHD17B;ZNF823;EDRF1;PHF23;PGS1;FRAT1;ANKRD13D;RAD9A","C7_IMMUNO"
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP",0.00369275828138605,0.0340542921762154,0.431707695803346,0.243125700901976,1.41825508772769,128,"BRINP1;NTRK2;THY1;ADAMTS8;SERPINE1;CXCL14;HOXB7;AQP1;COL6A3;CDA;AVPR1A;DGKG;PTGER3;CCL21;HEG1;ECM2;CILP;PDLIM4;IGFBP5;SGCG;CAV2;ETV1;PDE7B;SOX10;CDC42EP1;IL17B","C7_IMMUNO"
"GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_DN",0.00369670607997098,0.03406692527672,0.431707695803346,0.241480851651725,1.41069889817173,120,"PRKG1;NPTX1;DPYSL3;OMD;TNFAIP8L3;FLRT2;PALLD;HGF;NES;CDH2;SRL;PLXDC1;RCN3;GLIS3;THBS1;EMP1;CD93;ENTPD1;PRKCA;TUBB2B;DNM3;SNCAIP;CNN2;GJA1;DUSP26;SULF2;TCN2","C7_IMMUNO"
