"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"NOTCH_DN.V1_UP",0.0184180268620907,0.10078204376684,0.352487857583619,0.230129219137682,1.39323214375684,124,"PRKG1;DPT;COL4A1;ANGPTL7;TGFB1I1;RRAD;MN1;TNS1;CAVIN2;KCNH2;NPTX1;ATP1B2;LMO3;DAAM2;AMPH;GDNF;CDKL1;CTF1;P3H3;KCND1;STARD8;ADAMTS1;CDKN1A;NYNRIN;GNG11;FYB1;TMEM59L;FKBP9;RGS2","C6_ONCO"
"IL2_UP.V1_DN",0.0188284126555317,0.102081125343599,0.352487857583619,0.227285932796863,1.38742404741827,128,"PRKG1;RASL12;EYA1;ISL1;MYLK;TNNT3;PCSK5;FZD2;PAK3;NACAD;PLCL1;JCAD;GUCY1A2;PROM1;CAMK1G;CD34;SNPH;MEOX1;CDKN1C;GDF5;COLQ;TEK;CYP46A1;JCHAIN;SNAI2;PDE1C;PBX1;TMEM140;NUAK1;RGS2;PBXIP1","C6_ONCO"
"WNT_UP.V1_UP",0.0217880950625211,0.111791569440028,0.352487857583619,0.227067968276373,1.36009041565556,114,"TGFB1I1;RBPMS;ISLR;POSTN;MYOM1;PPP1R3C;MFAP2;HTRA3;RNF112;PLAC9;CKMT2;RSPO1;SERPINF1;COL4A4;CRMP1;GLI1;F2R;A4GALT;LCAT","C6_ONCO"
"KRAS.LUNG_UP.V1_UP",0.0250484392718287,0.124332196879979,0.352487857583619,0.236851326779597,1.35743027851123,88,"LDB3;INHBA;FABP3;NES;IL13RA2;HS3ST3A1;NDNF;RNASE1;NAV3;TMEM158;SCG5;ANO1;PCDH17;IL1RL1;HSD11B1;RGS4;TMEM176B;KCNA5;ABCB1;NGF","C6_ONCO"
"ERBB2_UP.V1_UP",0.0252904287036085,0.125251887746235,0.0909392279226991,-0.300449712816146,-1.36098475024677,171,"GALNT12;VIPR1;BMPR1B;SERHL2;PLEKHB1;C1orf115;CEMIP;SCCPDH;PCSK1N;APLP1;FAM174B;SPTBN2;KCNN4;CSGALNACT1;ABCG1;SOX9;RRAGD;AQP3;MALL;IL1R1;TTC9;CXADR;SLC2A10;MPZL2;APH1B;TNFRSF21;CLMN;GDF15;TSPAN1;MGAT4A;FMO5;DHRS7B;CAPN5;MIA3;PLPP1;MAOA;PLPP2;EPB41L4A;UPK1A;MPI;PDE4B;PCDH1;DUSP4","C6_ONCO"
"RAF_UP.V1_DN",0.0267912133032232,0.130107713414297,0.0882143061853503,-0.297206040184219,-1.35032416862424,176,"EPB41L4B;FAM234B;TTC39A;ELOVL2;ABAT;CRYBG1;SIDT1;SLC7A2;GREB1;PCSK6;FANCF;PLS1;SHROOM2;TFF3;NEDD4L;BAMBI;GPD2;TFAP2A;DNAJC12;TFF1;SOX9;UGDH;TMEM268;LRIG1;PPM1E;MINPP1;IRX5;TBC1D30;AK4;RRN3;ADGRG1;FRAT2;SLC16A1;CBFA2T3;IFT57;KDM6A;MYO10;ALCAM;THADA;AGR2;CELSR2;SNAP23;MYB;EFNB2;DLG5;SLC39A8;SATB2","C6_ONCO"
"CYCLIN_D1_UP.V1_UP",0.0272650610936944,0.131704031831767,0.352487857583619,0.217766964062325,1.3461723410264,141,"SGCA;S100B;COL4A2;MASP1;THY1;SMTN;RAB31;BMP1;PDE2A;HSPG2;HBA2;GGT5;TAGLN;RRAS;SLC12A4;ZYX;TGFB1;CTF1;SHC3;THBD;MSN;SLC6A9","C6_ONCO"
"CTIP_DN.V1_DN",0.0279868834609715,0.134241684743312,0.352487857583619,0.24161495363714,1.37802607491998,87,"MYOT;ABI3BP;KCTD17;SYNDIG1;LRRC32;MAOB;TRPC6;AMPH;OLFML2A;REEP2;NRIP2;NLGN3;ANO1;PTGIR;CTF1;CDKN1C;CMKLR1;IGSF9B;SACS;CYBRD1;CX3CL1;PTGS1;HIP1;APBA1;ABLIM2","C6_ONCO"
"ATF2_S_UP.V1_UP",0.0342487208938081,0.153137077599743,0.0784040413719235,-0.308431135226716,-1.36289613702298,133,"SLC9A2;NIPAL3;SLC13A3;ADRB2;GRHL2;ANXA3;PPM1H;CRYBG1;C1orf115;FANCF;DBNDD1;PCSK1N;CD24;PRKCD;VPREB3;CENPU;FOXJ1;ODAM;OVOL1;RELN;CHCHD7;MON1B;SPDEF;SCIN;ITGA6;IL17RB;UNG;SLC25A51;IL20RA;DECR2;EFNB2;RDH16;SATB2;USP9Y;CTNNBIP1;CEP41","C6_ONCO"
"PKCA_DN.V1_UP",0.0350577169730654,0.155547346181465,0.0784040413719235,-0.325121592865517,-1.38826789767824,100,"SLC27A2;LPAR3;SMPD3;SLC23A1;PASK;NRG4;DBNDD1;TMEM135;SLC7A8;FBP1;CASP6;SEC14L2;PHKA1;TTI1;TPMT;PLXNA3;ENPP3;RETSAT;SLC23A2;OAS3;GSTA4;OAS2;RDH16;DHRS1;CMTR2;SHISA2;YJEFN3;PPP6R2","C6_ONCO"
"TBK1.DF_UP",0.0360387643852211,0.158469595816676,0.0750347375750997,-0.274403802086258,-1.28572559966966,264,"RLN2;GALNT12;TRIM36;STEAP1;SMCO4;EPB41L4B;SLC37A1;PASK;PTK6;IGSF3;CHGB;SPOCK1;P2RX5;ZC3H12A;SLC39A6;SLC35A2;ATP11B;LIPT1;EFNA1;NETO2;IL1R1;LRP12;MINPP1;NFYA;SLC2A10;TUFT1;C3orf52;TGFA;CASP7;TMEM41B;ADAM8;ZDHHC6;ATPAF2;ADGRG1;CNNM4;MMP9;TUBB2A;ANPEP;IFT57;MRPL58;ACYP1;LPXN;SNX10;PLPP2;NT5C2;AVL9;SNAP23;TIMP4;NUDT4;UBA3","C6_ONCO"
"CAMP_UP.V1_DN",0.036518027015316,0.159885501167487,0.321775918075361,0.189994714461614,1.21499842611849,182,"SYT11;AKAP12;SVEP1;RRAD;FRY;RAB31;PLS3;DPYSL3;ATP2B4;PALLD;UBE2QL1;GEM;TIMP2;THSD7A;PAK3;TRPC1;SLC2A3;SCG5;IGFBP5;PHLDB1;PAM;ENO2;ITSN1;RASD2;CELF2;FOSB;CCND2;DST","C6_ONCO"
"TBK1.DF_DN",0.0409769882922891,0.173615097774203,0.0701763259905319,-0.270774527016831,-1.27124402285084,274,"GALNT3;FAM234B;BDH1;GALNT7;RIDA;FNBP1L;SLC22A5;HOOK1;CASP6;DSC3;NLK;MYO6;RCC1;CXADR;CCNG2;SLC37A4;GEMIN4;INSIG2;UBXN8;P3H2;ALDH9A1;ERLIN2;TTI1;RRN3;AP1AR;GALNT11;ADAM10;HIPK2;MRPS33;SCARB1;ZWINT;PCBD1;PPCS;BPHL;ETNK1;CD2AP;PAFAH1B3;MAOA;RCBTB1;ODF2;ZKSCAN1;SEPHS2;DNAJC16;SRPRA;HMGCS1;RIOX2;KCTD3;EXPH5;SLC39A8;IMPACT","C6_ONCO"
"PRC1_BMI_UP.V1_DN",0.041101740151596,0.174032384098755,0.0721460585392844,-0.319144533962074,-1.36897884744493,104,"FGFR3;ATP8A2;MTHFS;KBTBD11;CCL18;PSD4;TSPAN12;OVOL2;SDK2;SPTBN2;EPHX2;CACNA2D2;FOXJ1;PRSS8;SPINT1;ARSD;LRP12;MON1B;AP1G2;EVPL;CARD14;FBXL8;PRRG2;UPK1A;TRPM4;L2HGDH;APOBEC3F;E2F5","C6_ONCO"
"P53_DN.V2_DN",0.0420220000233287,0.177024019805841,0.321775918075361,0.231092600033701,1.3477218310497,99,"IGFBP6;EYA1;TNNC2;KCNJ8;TINAGL1;SSTR2;SERPING1;MMP16;IGFBP4;SERPINF1;NRXN3;EPHA7;SNPH;HOXA11;PTGDS;RECK;ENPEP;NDC80;CFD;PGF;SNAI1","C6_ONCO"
"PRC2_EZH2_UP.V1_DN",0.0430379746835443,0.180158647656669,0.354819512103747,0.208403237987654,1.27739001957846,137,"ACTC1;SYT11;PLN;LMOD1;SULF1;THBS2;ADAMTS5;SLC8A1;OLFML2B;GJC2;CAMK4;PEAK1;LRRC32;CPEB1","C6_ONCO"
